date,region,channel,format,tier,units,gross_revenue_gbp,cogs_fees_gbp,profit_gbp,customer_age_band,customer_segment,customer_income_band,week
2023-11-10,Rest_of_UK,Amazon,Digital,N/A,1,19.48,3.17,16.3,45-54,Student,20-35k,2023-11-06/2023-11-12
2023-11-05,Manchester,Amazon,Digital,N/A,2,42.65,5.53,37.12,55+,Student,20-35k,2023-10-30/2023-11-05
2023-12-16,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.68,1.27,10.41,35-44,Senior,<20k,2023-12-11/2023-12-17
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.26,1.46,9.8,25-34,Mid_Career,20-35k,2023-11-20/2023-11-26
2023-11-26,Rest_of_UK,Amazon,Print,N/A,2,53.98,21.0,32.97,25-34,Student,20-35k,2023-11-20/2023-11-26
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.05,2.09,21.96,25-34,Early_Career,<20k,2023-11-13/2023-11-19
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,40.44,3.59,36.85,25-34,Senior,35-50k,2023-11-27/2023-12-03
2023-11-08,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.72,2.1,18.62,35-44,Student,<20k,2023-11-06/2023-11-12
2023-11-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.86,3.56,19.3,35-44,Early_Career,50-75k,2023-11-13/2023-11-19
2023-12-02,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.08,3.22,23.86,16-24,Mid_Career,20-35k,2023-11-27/2023-12-03
2023-11-25,Rest_of_UK,Amazon,Print,N/A,1,26.38,7.1,19.27,16-24,Senior,75k+,2023-11-20/2023-11-26
2023-11-17,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.17,1.51,10.66,35-44,Hobbyist,20-35k,2023-11-13/2023-11-19
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.77,1.13,9.64,25-34,Mid_Career,20-35k,2023-11-20/2023-11-26
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,44.28,5.89,38.38,35-44,Early_Career,75k+,2023-12-11/2023-12-17
2023-11-29,Rest_of_UK,Other_Online,Print,N/A,1,27.37,13.14,14.23,35-44,Mid_Career,75k+,2023-11-27/2023-12-03
2023-11-02,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,39.51,5.75,33.76,45-54,Student,20-35k,2023-10-30/2023-11-05
2023-11-05,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,43.22,5.51,37.7,45-54,Mid_Career,75k+,2023-10-30/2023-11-05
2023-11-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.03,2.34,17.69,25-34,Early_Career,20-35k,2023-11-13/2023-11-19
2023-11-21,Rest_of_UK,Other_Online,Digital,N/A,1,11.39,1.07,10.32,45-54,Mid_Career,20-35k,2023-11-20/2023-11-26
2023-11-27,Rest_of_UK,Indie_Bookshop,Print,N/A,1,23.55,10.52,13.03,55+,Early_Career,50-75k,2023-11-27/2023-12-03
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.91,2.77,22.15,45-54,Mid_Career,50-75k,2023-11-13/2023-11-19
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.04,1.79,9.25,25-34,Hobbyist,50-75k,2023-11-20/2023-11-26
2023-11-23,Manchester,Humble_Direct,Digital,TIER_10,1,13.5,2.14,11.36,45-54,Student,75k+,2023-11-20/2023-11-26
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.96,2.12,19.84,25-34,Mid_Career,20-35k,2023-11-13/2023-11-19
2023-11-08,Rest_of_UK,Other_Online,Print,N/A,1,22.42,11.97,10.45,25-34,Student,50-75k,2023-11-06/2023-11-12
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,56.89,8.78,48.12,16-24,Early_Career,20-35k,2023-12-04/2023-12-10
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.98,3.66,23.32,55+,Early_Career,50-75k,2023-11-27/2023-12-03
2023-11-21,Manchester,Other_Online,Print,N/A,2,50.34,21.13,29.21,25-34,Student,75k+,2023-11-20/2023-11-26
2023-12-04,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.9,2.54,12.37,45-54,Student,35-50k,2023-12-04/2023-12-10
2023-11-14,Rest_of_UK,Amazon,Print,N/A,1,21.36,11.15,10.22,25-34,Senior,20-35k,2023-11-13/2023-11-19
2023-12-09,Rest_of_UK,Amazon,Digital,N/A,1,17.49,2.91,14.58,16-24,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,27.0,4.86,22.14,35-44,Early_Career,75k+,2023-12-04/2023-12-10
2023-11-14,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.93,3.1,21.83,16-24,Early_Career,20-35k,2023-11-13/2023-11-19
2023-12-06,Manchester,Humble_Direct,Digital,TIER_10,1,11.48,2.06,9.42,25-34,Senior,20-35k,2023-12-04/2023-12-10
2023-11-05,Manchester,Humble_Direct,Digital,TIER_10,2,30.64,3.38,27.25,35-44,Hobbyist,75k+,2023-10-30/2023-11-05
2023-11-02,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,79.18,11.3,67.89,25-34,Student,20-35k,2023-10-30/2023-11-05
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.53,2.71,19.81,45-54,Senior,50-75k,2023-12-11/2023-12-17
2023-11-22,Rest_of_UK,Indie_Bookshop,Print,N/A,1,33.15,10.52,22.63,25-34,Early_Career,35-50k,2023-11-20/2023-11-26
2023-11-30,Rest_of_UK,Other_Online,Print,N/A,2,49.44,18.11,31.34,35-44,Early_Career,50-75k,2023-11-27/2023-12-03
2023-11-15,Rest_of_UK,Amazon,Digital,N/A,1,18.65,2.21,16.44,25-34,Early_Career,50-75k,2023-11-13/2023-11-19
2023-11-05,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.37,1.35,11.02,25-34,Mid_Career,50-75k,2023-10-30/2023-11-05
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,72.5,7.42,65.08,35-44,Early_Career,20-35k,2023-12-11/2023-12-17
2023-11-13,Rest_of_UK,Amazon,Print,N/A,3,93.62,25.46,68.15,25-34,Student,35-50k,2023-11-13/2023-11-19
2023-12-19,Rest_of_UK,Other_Online,Digital,N/A,1,13.32,1.75,11.57,25-34,Student,20-35k,2023-12-18/2023-12-24
2023-12-12,Manchester,Humble_Direct,Digital,TIER_36,1,51.73,6.81,44.91,45-54,Early_Career,50-75k,2023-12-11/2023-12-17
2023-11-08,Manchester,Other_Online,Print,N/A,1,28.0,8.13,19.87,25-34,Mid_Career,50-75k,2023-11-06/2023-11-12
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,23.44,2.92,20.52,25-34,Mid_Career,20-35k,2023-11-20/2023-11-26
2023-12-04,Manchester,Humble_Direct,Digital,TIER_36,3,125.58,22.59,102.99,35-44,Hobbyist,20-35k,2023-12-04/2023-12-10
2023-11-19,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,47.71,4.32,43.39,25-34,Early_Career,75k+,2023-11-13/2023-11-19
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.4,3.53,18.87,55+,Student,<20k,2023-12-11/2023-12-17
2023-12-20,Rest_of_UK,Indie_Bookshop,Digital,N/A,2,21.58,3.55,18.02,25-34,Hobbyist,20-35k,2023-12-18/2023-12-24
2023-11-28,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,14.43,1.92,12.51,35-44,Early_Career,35-50k,2023-11-27/2023-12-03
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.92,2.84,19.08,25-34,Early_Career,75k+,2023-11-13/2023-11-19
2023-11-11,Manchester,Humble_Direct,Digital,TIER_18,2,52.47,4.73,47.73,16-24,Early_Career,20-35k,2023-11-06/2023-11-12
2023-11-12,Manchester,Humble_Direct,Digital,TIER_18,1,20.22,3.17,17.05,45-54,Early_Career,35-50k,2023-11-06/2023-11-12
2023-12-14,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.68,1.79,16.89,35-44,Early_Career,20-35k,2023-12-11/2023-12-17
2023-11-13,Rest_of_UK,Amazon,Digital,N/A,1,14.99,1.51,13.47,25-34,Student,<20k,2023-11-13/2023-11-19
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,45.15,7.02,38.13,45-54,Mid_Career,35-50k,2023-12-04/2023-12-10
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,49.85,5.49,44.36,35-44,Student,50-75k,2023-10-30/2023-11-05
2023-12-04,Manchester,Indie_Bookshop,Print,N/A,2,54.47,18.4,36.07,25-34,Student,<20k,2023-12-04/2023-12-10
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,38.3,5.86,32.45,35-44,Mid_Career,<20k,2023-11-27/2023-12-03
2023-11-28,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.21,3.5,16.71,35-44,Mid_Career,<20k,2023-11-27/2023-12-03
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_10,5,67.74,8.03,59.7,25-34,Early_Career,50-75k,2023-11-06/2023-11-12
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.63,2.08,10.54,35-44,Mid_Career,<20k,2023-12-11/2023-12-17
2023-11-05,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,30.38,4.74,25.64,45-54,Senior,35-50k,2023-10-30/2023-11-05
2023-11-30,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.06,2.58,18.48,16-24,Early_Career,50-75k,2023-11-27/2023-12-03
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,49.91,6.5,43.41,25-34,Hobbyist,35-50k,2023-11-13/2023-11-19
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,31.97,4.59,27.38,25-34,Hobbyist,20-35k,2023-11-13/2023-11-19
2023-12-11,Rest_of_UK,Amazon,Print,N/A,1,26.02,12.37,13.65,35-44,Mid_Career,20-35k,2023-12-11/2023-12-17
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_10,4,48.99,5.49,43.51,16-24,Student,<20k,2023-10-30/2023-11-05
2023-11-11,Rest_of_UK,Other_Online,Digital,N/A,1,12.72,1.92,10.8,55+,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-11-25,Manchester,Amazon,Digital,N/A,1,14.94,2.4,12.54,16-24,Mid_Career,50-75k,2023-11-20/2023-11-26
2023-12-02,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,38.43,3.78,34.65,45-54,Senior,<20k,2023-11-27/2023-12-03
2023-12-16,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,27.06,2.48,24.59,16-24,Mid_Career,35-50k,2023-12-11/2023-12-17
2023-12-04,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,28.27,3.86,24.4,45-54,Mid_Career,<20k,2023-12-04/2023-12-10
2023-12-13,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,43.13,7.12,36.01,16-24,Early_Career,50-75k,2023-12-11/2023-12-17
2023-11-06,Manchester,Humble_Direct,Digital,TIER_10,2,22.96,2.3,20.66,35-44,Mid_Career,<20k,2023-11-06/2023-11-12
2023-12-01,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,20.0,1.81,18.19,25-34,Mid_Career,75k+,2023-11-27/2023-12-03
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,45.43,7.13,38.31,45-54,Mid_Career,20-35k,2023-10-30/2023-11-05
2023-11-15,Manchester,Amazon,Print,N/A,4,117.06,48.31,68.75,55+,Mid_Career,<20k,2023-11-13/2023-11-19
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.86,2.29,10.58,16-24,Hobbyist,35-50k,2023-12-04/2023-12-10
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_18,3,63.42,7.32,56.1,25-34,Student,<20k,2023-12-11/2023-12-17
2023-12-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.81,3.65,18.16,45-54,Student,35-50k,2023-12-04/2023-12-10
2023-12-08,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,39.79,3.89,35.9,25-34,Mid_Career,35-50k,2023-12-04/2023-12-10
2023-11-23,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,57.44,4.95,52.49,25-34,Hobbyist,35-50k,2023-11-20/2023-11-26
2023-12-04,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,36.75,6.03,30.72,55+,Hobbyist,<20k,2023-12-04/2023-12-10
2023-11-23,Manchester,Humble_Direct,Digital,TIER_10,1,10.98,0.89,10.09,25-34,Early_Career,20-35k,2023-11-20/2023-11-26
2023-12-04,Rest_of_UK,Other_Online,Digital,N/A,1,10.18,1.17,9.01,35-44,Student,35-50k,2023-12-04/2023-12-10
2023-11-16,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,28.02,4.53,23.5,16-24,Student,<20k,2023-11-13/2023-11-19
2023-11-03,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,24.4,2.45,21.95,55+,Hobbyist,35-50k,2023-10-30/2023-11-05
2023-12-13,Manchester,Humble_Direct,Digital,TIER_18,2,48.32,4.27,44.04,25-34,Early_Career,50-75k,2023-12-11/2023-12-17
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.15,4.02,20.13,25-34,Student,<20k,2023-11-27/2023-12-03
2023-12-12,Rest_of_UK,Other_Online,Digital,N/A,1,21.45,3.17,18.29,45-54,Mid_Career,75k+,2023-12-11/2023-12-17
2023-11-17,Rest_of_UK,Humble_Direct,Print,TIER_18,1,23.95,11.21,12.75,55+,Senior,35-50k,2023-11-13/2023-11-19
2023-12-23,Rest_of_UK,Amazon,Print,N/A,5,90.73,34.95,55.78,16-24,Mid_Career,50-75k,2023-12-18/2023-12-24
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.28,3.62,22.67,35-44,Student,20-35k,2023-12-11/2023-12-17
2023-11-24,Rest_of_UK,Other_Online,Digital,N/A,1,13.73,1.76,11.97,45-54,Early_Career,20-35k,2023-11-20/2023-11-26
2023-12-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.75,1.38,14.37,35-44,Early_Career,35-50k,2023-12-04/2023-12-10
2023-11-15,Manchester,Humble_Direct,Digital,TIER_36,2,96.49,16.78,79.71,35-44,Early_Career,35-50k,2023-11-13/2023-11-19
2023-11-01,Rest_of_UK,Amazon,Print,N/A,2,69.47,18.97,50.5,35-44,Student,50-75k,2023-10-30/2023-11-05
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,26.42,3.92,22.5,25-34,Mid_Career,20-35k,2023-11-13/2023-11-19
2023-12-08,Rest_of_UK,Indie_Bookshop,Print,N/A,1,24.15,8.46,15.69,16-24,Student,<20k,2023-12-04/2023-12-10
2023-12-16,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,47.0,7.92,39.08,25-34,Early_Career,35-50k,2023-12-11/2023-12-17
2023-11-22,Rest_of_UK,Humble_Direct,Digital,TIER_18,3,76.52,13.27,63.25,35-44,Student,35-50k,2023-11-20/2023-11-26
2023-11-17,Rest_of_UK,Amazon,Print,N/A,1,23.2,9.34,13.87,25-34,Early_Career,20-35k,2023-11-13/2023-11-19
2023-12-23,Rest_of_UK,Other_Online,Print,N/A,2,56.16,19.64,36.52,35-44,Early_Career,20-35k,2023-12-18/2023-12-24
2023-12-04,Manchester,Indie_Bookshop,Digital,N/A,3,56.98,8.19,48.79,25-34,Student,35-50k,2023-12-04/2023-12-10
2023-12-09,Rest_of_UK,Indie_Bookshop,Digital,N/A,1,16.92,2.27,14.65,16-24,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-12-02,Manchester,Humble_Direct,Digital,TIER_18,1,19.23,3.4,15.83,25-34,Mid_Career,20-35k,2023-11-27/2023-12-03
2023-11-24,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,23.94,2.94,21.0,16-24,Early_Career,35-50k,2023-11-20/2023-11-26
2023-11-29,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.41,2.69,23.73,16-24,Mid_Career,20-35k,2023-11-27/2023-12-03
2023-11-21,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.6,4.05,20.55,25-34,Student,35-50k,2023-11-20/2023-11-26
2023-11-10,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,57.56,10.24,47.32,25-34,Early_Career,35-50k,2023-11-06/2023-11-12
2023-11-24,Rest_of_UK,Amazon,Digital,N/A,1,18.31,2.46,15.85,55+,Mid_Career,50-75k,2023-11-20/2023-11-26
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.92,1.38,13.54,25-34,Early_Career,20-35k,2023-12-04/2023-12-10
2023-11-07,Manchester,Humble_Direct,Digital,TIER_18,2,45.7,7.49,38.21,25-34,Mid_Career,50-75k,2023-11-06/2023-11-12
2023-11-01,Rest_of_UK,Humble_Direct,Digital,TIER_10,3,34.49,4.95,29.54,25-34,Mid_Career,<20k,2023-10-30/2023-11-05
2023-11-10,Manchester,Amazon,Digital,N/A,1,14.83,1.36,13.47,16-24,Hobbyist,35-50k,2023-11-06/2023-11-12
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.76,1.49,10.27,35-44,Mid_Career,35-50k,2023-11-06/2023-11-12
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,38.49,4.76,33.72,25-34,Early_Career,20-35k,2023-11-13/2023-11-19
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_18,3,67.14,8.18,58.96,35-44,Hobbyist,<20k,2023-12-18/2023-12-24
2023-12-22,Rest_of_UK,Amazon,Digital,N/A,3,63.9,6.31,57.6,55+,Student,35-50k,2023-12-18/2023-12-24
2023-12-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,108.32,10.35,97.97,35-44,Early_Career,50-75k,2023-12-04/2023-12-10
2023-11-02,Rest_of_UK,Indie_Bookshop,Print,N/A,3,72.65,30.89,41.76,25-34,Mid_Career,20-35k,2023-10-30/2023-11-05
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,47.09,4.73,42.36,55+,Early_Career,<20k,2023-11-06/2023-11-12
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,26.09,3.92,22.17,25-34,Senior,20-35k,2023-12-11/2023-12-17
2023-11-18,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,21.37,2.65,18.71,45-54,Student,<20k,2023-11-13/2023-11-19
2023-12-22,Rest_of_UK,Other_Online,Print,N/A,2,65.49,19.97,45.52,25-34,Early_Career,20-35k,2023-12-18/2023-12-24
2023-12-17,Rest_of_UK,Amazon,Print,N/A,1,27.21,9.38,17.83,45-54,Senior,75k+,2023-12-11/2023-12-17
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,22.52,2.71,19.81,45-54,Early_Career,35-50k,2023-12-11/2023-12-17
2023-11-03,Rest_of_UK,Amazon,Digital,N/A,2,36.65,4.05,32.59,25-34,Mid_Career,<20k,2023-10-30/2023-11-05
2023-12-21,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,42.15,5.79,36.36,35-44,Student,<20k,2023-12-18/2023-12-24
2023-12-05,Rest_of_UK,Other_Online,Print,N/A,1,29.97,11.47,18.5,25-34,Student,20-35k,2023-12-04/2023-12-10
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,40.72,6.33,34.4,55+,Early_Career,50-75k,2023-11-27/2023-12-03
2023-11-17,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,40.55,4.61,35.95,25-34,Mid_Career,<20k,2023-11-13/2023-11-19
2023-12-16,Rest_of_UK,Amazon,Print,N/A,3,101.36,38.7,62.67,25-34,Student,<20k,2023-12-11/2023-12-17
2023-11-12,Rest_of_UK,Amazon,Digital,N/A,2,23.59,3.13,20.46,25-34,Mid_Career,<20k,2023-11-06/2023-11-12
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,25.64,4.27,21.38,55+,Hobbyist,<20k,2023-11-20/2023-11-26
2023-12-11,Rest_of_UK,Amazon,Digital,N/A,1,17.85,3.18,14.66,35-44,Hobbyist,75k+,2023-12-11/2023-12-17
2023-11-30,Manchester,Humble_Direct,Print,TIER_18,1,22.79,8.46,14.33,25-34,Mid_Career,50-75k,2023-11-27/2023-12-03
2023-11-12,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.91,1.11,9.8,25-34,Student,20-35k,2023-11-06/2023-11-12
2023-12-18,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,28.71,3.95,24.76,35-44,Early_Career,75k+,2023-12-18/2023-12-24
2023-11-18,Rest_of_UK,Amazon,Digital,N/A,1,20.76,2.77,18.0,25-34,Early_Career,20-35k,2023-11-13/2023-11-19
2023-12-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.37,1.88,10.49,25-34,Early_Career,35-50k,2023-12-04/2023-12-10
2023-12-02,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,24.69,3.65,21.04,16-24,Mid_Career,50-75k,2023-11-27/2023-12-03
2023-12-21,Rest_of_UK,Amazon,Digital,N/A,2,35.4,3.86,31.53,25-34,Senior,<20k,2023-12-18/2023-12-24
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,3,58.62,8.11,50.51,25-34,Student,35-50k,2023-11-06/2023-11-12
2023-11-07,Rest_of_UK,Other_Online,Print,N/A,1,27.61,12.84,14.77,16-24,Hobbyist,20-35k,2023-11-06/2023-11-12
2023-12-05,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.66,1.43,10.24,45-54,Student,35-50k,2023-12-04/2023-12-10
2023-11-14,Rest_of_UK,Humble_Direct,Print,TIER_18,2,50.15,18.27,31.88,25-34,Student,35-50k,2023-11-13/2023-11-19
2023-11-04,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,28.06,2.25,25.81,35-44,Mid_Career,35-50k,2023-10-30/2023-11-05
2023-11-09,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.05,2.27,16.77,25-34,Senior,20-35k,2023-11-06/2023-11-12
2023-11-14,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.92,1.32,13.6,35-44,Hobbyist,<20k,2023-11-13/2023-11-19
2023-12-11,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.69,1.36,14.33,25-34,Mid_Career,35-50k,2023-12-11/2023-12-17
2023-12-20,Rest_of_UK,Humble_Direct,Digital,TIER_36,3,121.35,14.13,107.22,45-54,Senior,50-75k,2023-12-18/2023-12-24
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_36,2,111.22,9.3,101.93,25-34,Student,20-35k,2023-11-06/2023-11-12
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.86,1.31,13.55,25-34,Mid_Career,35-50k,2023-11-06/2023-11-12
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,22.66,2.62,20.05,55+,Hobbyist,35-50k,2023-12-04/2023-12-10
2023-11-20,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,13.37,1.67,11.69,35-44,Early_Career,35-50k,2023-11-20/2023-11-26
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,11.99,1.53,10.46,16-24,Early_Career,35-50k,2023-12-04/2023-12-10
2023-11-01,Rest_of_UK,Humble_Direct,Digital,TIER_36,7,278.61,41.06,237.55,45-54,Mid_Career,20-35k,2023-10-30/2023-11-05
2023-12-19,Rest_of_UK,Humble_Direct,Digital,TIER_18,2,41.51,6.23,35.29,25-34,Student,<20k,2023-12-18/2023-12-24
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,3,47.22,7.27,39.96,25-34,Student,<20k,2023-12-18/2023-12-24
2023-12-16,Manchester,Other_Online,Digital,N/A,2,39.59,4.21,35.38,25-34,Early_Career,<20k,2023-12-11/2023-12-17
2023-11-11,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,18.25,1.69,16.55,55+,Hobbyist,<20k,2023-11-06/2023-11-12
2023-11-02,Rest_of_UK,Amazon,Digital,N/A,3,56.36,5.46,50.9,35-44,Early_Career,35-50k,2023-10-30/2023-11-05
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,25.12,2.62,22.5,25-34,Student,20-35k,2023-11-20/2023-11-26
2023-11-26,Manchester,Humble_Direct,Digital,TIER_18,1,19.27,3.18,16.1,25-34,Hobbyist,35-50k,2023-11-20/2023-11-26
2023-11-10,Rest_of_UK,Other_Online,Print,N/A,4,82.03,32.03,50.0,35-44,Mid_Career,20-35k,2023-11-06/2023-11-12
2023-12-23,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,29.45,4.22,25.23,55+,Mid_Career,20-35k,2023-12-18/2023-12-24
2023-11-06,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,10.47,1.07,9.4,35-44,Early_Career,20-35k,2023-11-06/2023-11-12
2023-12-17,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,19.22,2.83,16.38,25-34,Student,20-35k,2023-12-11/2023-12-17
2023-11-25,Rest_of_UK,Humble_Direct,Digital,TIER_18,1,28.01,4.44,23.57,25-34,Mid_Career,35-50k,2023-11-20/2023-11-26
2023-11-26,Rest_of_UK,Amazon,Digital,N/A,2,42.63,4.91,37.71,25-34,Early_Career,20-35k,2023-11-20/2023-11-26
2023-11-15,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,15.24,1.8,13.44,25-34,Hobbyist,<20k,2023-11-13/2023-11-19
2023-11-27,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,51.22,6.42,44.8,16-24,Student,20-35k,2023-11-27/2023-12-03
2023-12-07,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.08,1.8,12.28,35-44,Early_Career,<20k,2023-12-04/2023-12-10
2023-12-06,Manchester,Humble_Direct,Digital,TIER_36,2,83.39,12.05,71.34,25-34,Mid_Career,50-75k,2023-12-04/2023-12-10
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,12.09,1.65,10.44,35-44,Early_Career,50-75k,2023-12-04/2023-12-10
2023-12-16,Manchester,Indie_Bookshop,Print,N/A,2,39.68,22.73,16.96,45-54,Senior,50-75k,2023-12-11/2023-12-17
2023-12-03,Rest_of_UK,Humble_Direct,Digital,TIER_10,1,14.34,2.57,11.77,25-34,Early_Career,50-75k,2023-11-27/2023-12-03
2023-11-02,Rest_of_UK,Humble_Direct,Print,TIER_10,2,27.74,15.82,11.92,35-44,Early_Career,20-35k,2023-10-30/2023-11-05
2023-11-26,Manchester,Humble_Direct,Digital,TIER_18,1,26.54,2.92,23.62,35-44,Early_Career,20-35k,2023-11-20/2023-11-26
2023-12-10,Rest_of_UK,Humble_Direct,Digital,TIER_36,1,47.5,8.01,39.49,35-44,Mid_Career,20-35k,2023-12-04/2023-12-10
2023-12-21,Rest_of_UK,Humble_Direct,Digital,TIER_10,2,27.35,3.77,23.58,45-54,Mid_Career,50-75k,2023-12-18/2023-12-24
2023-12-11,Rest_of_UK,Amazon,Print,N/A,1,33.39,12.24,21.15,35-44,Mid_Career,35-50k,2023-12-11/2023-12-17
2023-11-21,Rest_of_UK,Amazon,Print,N/A,1,29.2,7.65,21.55,25-34,Mid_Career,<20k,2023-11-20/2023-11-26
